raw_acceleration,sensor,frequency_str,frequency_num,boost_str,boost_num,axis,filename,acceleration_clean,k_raw,error_raw_%
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1063184291,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1063184291,0.9405707067581194,0.1128290910714285
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
